date,user_id,device,pages_viewed,paid_clicks,organic_clicks,revenue
2026-02-08,2630,mobile,19,2,2,12.81
2026-02-08,2631,mobile,52,3,5,11.61
2026-02-08,2633,desktop,1,0,0,2.3
2026-02-08,2635,mobile,22,7,11,12.44
2026-02-08,2639,mobile,12,3,3,9.98
2026-02-08,2640,mobile,19,7,5,14.26
2026-02-08,2641,desktop,3,0,2,2.92
2026-02-08,2643,mobile,20,0,2,11.78
2026-02-08,2645,mobile,16,1,3,12.31
2026-02-08,2646,mobile,19,7,4,9.74
2026-02-08,2647,mobile,17,5,4,10.24
2026-02-08,2648,mobile,26,4,1,12.86
2026-02-08,2649,mobile,15,4,6,12.23
2026-02-08,2650,mobile,17,6,3,10.82
2026-02-08,2652,mobile,29,8,2,11.69
2026-02-08,2654,mobile,20,3,3,14.96
2026-02-08,2656,mobile,9,0,1,11.46
2026-02-08,2657,mobile,11,0,6,8.59
2026-02-08,2661,mobile,12,4,9,15.53
2026-02-08,2664,mobile,26,9,6,14.23
2026-02-08,2665,mobile,22,2,5,13.1
2026-02-08,2667,mobile,20,4,8,9.74
2026-02-08,2670,mobile,13,2,3,8.34
2026-02-08,2673,desktop,7,0,8,2.95
2026-02-08,2675,mobile,21,9,4,15.2
2026-02-08,2678,desktop,5,1,3,2.38
2026-02-08,2679,mobile,22,2,12,13.62
2026-02-08,2680,mobile,21,8,1,12.08
2026-02-08,2681,mobile,14,7,5,7.31
2026-02-08,2682,desktop,13,1,1,2.3
2026-02-08,2683,mobile,10,2,5,12.43
2026-02-08,2684,mobile,20,3,5,8.97
2026-02-08,2687,mobile,8,3,8,11.83
2026-02-08,2690,mobile,18,3,3,10.89
2026-02-08,2691,mobile,23,7,12,14.4
2026-02-08,2692,desktop,17,0,3,3.04
2026-02-08,2693,mobile,17,7,5,12.17
2026-02-08,2698,mobile,13,2,3,11.83
2026-02-08,2699,mobile,16,3,2,11.27
2026-02-08,2700,mobile,8,1,7,9.93
2026-02-08,2702,desktop,2,2,3,3.65
2026-02-08,2705,mobile,9,5,9,13.55
2026-02-08,2709,mobile,13,1,6,13.77
2026-02-08,2712,mobile,11,5,9,307.82
2026-02-08,2713,mobile,17,11,6,11.53
2026-02-08,2715,mobile,11,2,3,176.33
2026-02-08,2717,mobile,13,3,7,11.13
2026-02-08,2718,mobile,13,5,16,13.98
2026-02-08,2719,desktop,8,1,1,1.88
2026-02-08,2722,mobile,24,2,8,14.47
2026-02-08,2723,mobile,12,2,12,10.18
2026-02-08,2724,mobile,20,4,7,14.61
2026-02-08,2726,desktop,10,0,1,3.26
2026-02-08,2727,mobile,12,4,4,15.0
2026-02-08,2729,mobile,53,1,7,16.78
2026-02-08,2730,mobile,30,3,6,11.61
2026-02-08,2732,desktop,3,4,2,2.06
2026-02-08,2733,mobile,27,4,12,11.92
2026-02-08,2737,mobile,19,2,4,11.8
2026-02-08,2740,mobile,16,1,2,11.92
2026-02-08,2741,mobile,16,17,6,14.79
2026-02-08,2744,mobile,15,1,7,11.84
2026-02-08,2748,mobile,16,2,0,12.34
2026-02-08,2752,mobile,20,1,8,9.14
2026-02-08,2759,desktop,9,3,2,2.88
2026-02-08,2760,desktop,3,2,0,4.96
2026-02-08,2762,mobile,5,4,7,9.78
2026-02-08,2763,mobile,12,13,6,12.37
2026-02-08,2764,desktop,6,0,2,2.95
2026-02-08,2766,mobile,22,2,2,11.07
2026-02-08,2767,mobile,11,2,6,10.39
2026-02-08,2769,mobile,14,3,3,14.04
2026-02-08,2770,desktop,2,0,5,1.38
2026-02-08,2771,mobile,20,3,12,9.44
2026-02-08,2772,mobile,10,9,4,9.79
2026-02-08,2773,mobile,16,0,11,16.66
2026-02-08,2775,mobile,24,2,4,11.87
2026-02-08,2777,desktop,6,3,5,64.89
2026-02-08,2780,desktop,2,5,4,3.31
2026-02-08,2781,mobile,7,2,6,11.36
2026-02-08,2782,mobile,12,2,2,8.81
2026-02-08,2783,mobile,10,2,3,14.8
2026-02-08,2784,mobile,15,1,1,15.63
2026-02-08,2786,mobile,21,0,5,11.51
2026-02-08,2787,desktop,1,0,1,5.49
2026-02-08,2790,mobile,15,3,4,14.28
2026-02-08,2791,mobile,11,3,3,10.83
2026-02-08,2793,mobile,19,5,2,10.66
2026-02-08,2794,mobile,11,3,6,14.16
2026-02-08,2796,desktop,9,2,1,2.95
2026-02-08,2797,mobile,30,2,7,14.58
2026-02-08,2801,mobile,12,15,2,10.24
2026-02-08,2802,mobile,12,3,5,15.25
2026-02-08,2805,mobile,20,8,6,10.77
2026-02-08,2807,desktop,2,3,3,3.56
2026-02-08,2808,mobile,16,2,1,16.11
2026-02-08,2809,mobile,13,1,2,12.39
2026-02-08,2811,mobile,15,6,5,11.42
2026-02-08,2813,desktop,4,0,3,1.78
2026-02-08,2814,mobile,18,0,4,12.99
2026-02-08,2815,mobile,23,4,3,10.75
2026-02-08,2816,mobile,21,4,1,8.52
2026-02-08,2817,desktop,3,1,0,3.12
2026-02-08,2820,mobile,17,6,10,10.79
2026-02-08,2822,mobile,6,2,3,11.07
2026-02-08,2825,mobile,86,2,3,17.17
2026-02-08,2827,desktop,6,2,2,2.14
2026-02-08,2828,mobile,10,4,7,13.29
2026-02-08,2830,mobile,15,9,7,14.3
2026-02-08,2831,mobile,20,4,4,10.27
2026-02-08,2835,mobile,12,4,4,13.79
2026-02-08,2836,mobile,16,0,2,13.94
2026-02-08,2839,mobile,20,5,5,10.9
2026-02-08,2840,mobile,17,2,4,10.41
2026-02-08,2841,mobile,17,2,4,11.19
2026-02-08,2842,mobile,17,7,7,9.31
2026-02-08,2843,mobile,20,2,9,11.82
2026-02-08,2844,mobile,10,5,3,12.6
2026-02-08,2845,mobile,13,8,5,9.17
2026-02-08,2846,mobile,10,3,3,10.65
2026-02-08,2847,mobile,19,3,9,12.42
2026-02-08,2848,mobile,15,0,3,11.1
2026-02-08,2850,mobile,10,2,4,12.45
2026-02-08,2851,mobile,16,5,5,9.95
2026-02-08,2852,desktop,7,1,0,3.51
2026-02-08,2853,mobile,20,3,2,8.3
2026-02-08,2860,mobile,12,2,6,10.35
2026-02-08,2864,mobile,17,5,12,9.38
2026-02-08,2870,mobile,22,8,7,17.17
2026-02-08,2872,mobile,20,7,5,14.71
2026-02-08,2873,mobile,10,1,3,12.43
2026-02-08,2876,mobile,22,5,3,10.88
2026-02-08,2878,mobile,18,6,3,8.23
2026-02-08,2879,desktop,4,1,0,4.66
2026-02-08,2884,desktop,9,4,5,2.59
2026-02-08,2885,mobile,17,5,3,12.22
2026-02-08,2887,mobile,12,4,6,11.73
2026-02-08,2888,mobile,20,2,5,10.25
2026-02-08,2892,mobile,15,3,4,10.66
2026-02-08,2897,mobile,12,0,9,9.99
2026-02-08,2898,mobile,15,3,4,13.26
2026-02-08,2899,desktop,10,3,0,2.62
2026-02-08,2901,mobile,13,3,4,12.51
2026-02-08,2904,mobile,11,1,1,12.7
2026-02-08,2905,desktop,8,3,0,3.23
2026-02-08,2908,mobile,20,1,4,12.64
2026-02-08,2909,mobile,15,1,7,12.34
2026-02-08,2910,mobile,21,1,7,10.42
2026-02-08,2911,desktop,2,0,1,6.02
2026-02-08,2913,mobile,22,5,9,11.21
2026-02-08,2916,mobile,10,2,2,12.56
2026-02-08,2918,mobile,22,0,4,12.42
2026-02-08,2919,mobile,19,7,10,9.79
2026-02-08,2921,mobile,24,7,8,10.26
2026-02-08,2923,desktop,4,2,3,2.63
2026-02-08,2927,mobile,17,4,5,9.96
2026-02-08,2928,mobile,13,2,9,11.21
2026-02-08,2929,mobile,11,5,8,7.47
2026-02-08,2930,mobile,16,6,30,13.12
2026-02-08,2935,desktop,5,10,0,2.27
2026-02-08,2937,mobile,21,4,2,13.65
2026-02-08,2942,mobile,26,3,8,11.31
2026-02-08,2944,mobile,20,1,21,12.16
2026-02-08,2945,desktop,3,1,4,2.02
2026-02-08,2947,mobile,17,2,2,10.54
2026-02-08,2952,mobile,15,1,3,11.36
2026-02-08,2953,mobile,10,2,9,12.35
2026-02-08,2954,mobile,13,6,8,13.42
2026-02-08,2955,mobile,22,1,5,10.28
2026-02-08,2956,mobile,15,3,3,11.99
2026-02-08,2959,mobile,16,6,2,11.8
2026-02-08,2960,desktop,7,0,2,1.78
2026-02-08,2964,mobile,17,9,3,14.03
2026-02-08,2965,mobile,17,2,4,11.58
2026-02-08,2966,mobile,17,3,9,10.9
2026-02-08,2968,mobile,20,5,1,11.15
2026-02-08,2970,mobile,12,3,2,12.22
2026-02-08,2971,desktop,9,3,1,1.79
2026-02-08,2972,mobile,25,5,4,10.24
2026-02-08,2979,mobile,12,4,3,13.76
2026-02-08,2982,mobile,14,1,9,10.61
2026-02-08,2984,mobile,22,4,0,12.22
2026-02-08,2985,mobile,22,3,4,11.15
2026-02-08,2986,desktop,1,0,1,3.23
2026-02-08,2989,mobile,11,3,1,11.49
2026-02-08,2990,desktop,25,0,2,2.92
2026-02-08,2992,mobile,19,7,7,10.98
2026-02-08,2995,mobile,25,2,6,12.28
2026-02-08,2998,mobile,23,2,1,10.85
2026-02-09,0,mobile,16,1,3,9.07
2026-02-09,1,mobile,10,7,10,232.84
2026-02-09,6,desktop,5,2,0,2.58
2026-02-09,7,mobile,18,2,7,11.79
2026-02-09,8,mobile,22,0,6,10.94
2026-02-09,9,mobile,17,3,5,10.46
2026-02-09,11,mobile,11,0,14,15.19
2026-02-09,12,mobile,16,3,2,13.18
2026-02-09,14,desktop,10,2,2,1.98
2026-02-09,15,desktop,3,0,2,2.72
2026-02-09,17,mobile,10,6,9,9.94
2026-02-09,20,mobile,11,3,3,10.2
2026-02-09,23,mobile,7,7,4,113.99
2026-02-09,26,desktop,5,1,2,1.64
2026-02-09,27,mobile,23,2,9,10.77
2026-02-09,29,desktop,4,1,4,5.09
2026-02-09,30,mobile,22,11,5,11.84
2026-02-09,31,desktop,6,0,0,1.45
2026-02-09,32,desktop,4,0,1,1.63
2026-02-09,33,mobile,5,7,2,20.29
2026-02-09,34,mobile,26,1,2,15.91
2026-02-09,38,mobile,8,5,5,11.75
2026-02-09,39,mobile,22,2,6,11.61
2026-02-09,42,desktop,5,2,4,2.88
2026-02-09,45,mobile,18,4,7,10.77
2026-02-09,48,mobile,19,7,6,16.19
2026-02-09,52,mobile,13,4,3,9.87
2026-02-09,53,mobile,54,3,8,13.12
2026-02-09,55,mobile,41,4,8,13.55
2026-02-09,58,desktop,4,0,1,2.44
2026-02-09,59,mobile,12,2,5,11.58
2026-02-09,67,mobile,21,2,4,15.07
2026-02-09,69,mobile,11,3,3,12.55
2026-02-09,72,desktop,3,5,2,3.09
2026-02-09,74,mobile,14,4,6,10.38
2026-02-09,75,mobile,11,2,3,11.37
2026-02-09,77,desktop,7,2,3,2.89
2026-02-09,79,desktop,11,0,1,3.9
2026-02-09,82,mobile,14,3,14,10.99
2026-02-09,84,mobile,20,5,5,268.79
2026-02-09,90,desktop,2,4,2,1.36
2026-02-09,92,mobile,13,5,1,16.4
2026-02-09,93,mobile,14,1,3,14.14
2026-02-09,95,mobile,20,8,8,11.01
2026-02-09,97,mobile,16,2,5,12.15
2026-02-09,100,desktop,9,0,0,2.34
2026-02-09,101,mobile,8,3,4,13.54
2026-02-09,102,mobile,17,3,5,10.82
2026-02-09,103,mobile,9,2,4,8.45
2026-02-09,105,mobile,11,1,10,12.06
2026-02-09,107,mobile,13,0,4,13.28
2026-02-09,110,mobile,11,2,5,10.4
2026-02-09,113,mobile,13,5,8,13.74
2026-02-09,114,mobile,11,1,1,10.28
2026-02-09,120,mobile,11,5,6,12.35
2026-02-09,121,mobile,13,2,5,12.98
2026-02-09,124,mobile,13,11,2,12.6
2026-02-09,126,mobile,17,5,7,11.65
2026-02-09,133,mobile,22,25,7,14.49
2026-02-09,136,mobile,16,6,2,9.56
2026-02-09,137,mobile,15,10,4,11.26
2026-02-09,140,mobile,20,5,6,11.0
2026-02-09,141,mobile,14,2,9,14.23
2026-02-09,144,mobile,15,8,11,8.52
2026-02-09,147,mobile,60,2,2,12.08
2026-02-09,148,desktop,4,2,0,2.97
2026-02-09,151,mobile,16,6,11,11.83
2026-02-09,153,mobile,28,1,6,11.8
2026-02-09,157,mobile,12,4,3,12.49
2026-02-09,160,mobile,17,3,9,10.14
2026-02-09,163,mobile,33,1,12,15.55
2026-02-09,165,mobile,10,4,3,11.4
2026-02-09,166,mobile,12,12,1,11.84
2026-02-09,169,mobile,9,1,3,11.16
2026-02-09,170,mobile,11,0,2,11.46
2026-02-09,171,desktop,6,0,2,2.92
2026-02-09,172,mobile,36,0,7,14.55
2026-02-09,174,mobile,12,8,4,13.34
2026-02-09,176,mobile,18,2,8,11.02
2026-02-09,178,mobile,17,7,4,11.0
2026-02-09,179,desktop,2,1,2,3.72
2026-02-09,181,desktop,6,0,0,3.29
2026-02-09,184,mobile,21,1,5,10.14
2026-02-09,185,mobile,24,0,6,13.96
2026-02-09,186,mobile,11,2,5,12.58
2026-02-09,188,mobile,23,4,3,9.66
2026-02-09,189,mobile,14,2,8,13.69
2026-02-09,191,mobile,16,14,7,12.78
2026-02-09,193,mobile,15,7,7,12.13
2026-02-09,194,mobile,14,4,6,241.51
2026-02-09,195,mobile,9,2,8,10.95
2026-02-09,196,mobile,16,4,2,14.57
2026-02-09,197,mobile,13,2,6,10.4
2026-02-09,199,mobile,16,5,5,10.21
2026-02-09,201,desktop,5,0,3,1.92
2026-02-09,202,desktop,6,0,1,4.7
2026-02-09,203,mobile,7,4,2,13.95
2026-02-09,204,mobile,21,4,9,12.82
2026-02-09,206,desktop,5,0,5,2.51
2026-02-09,207,mobile,18,0,2,11.56
2026-02-09,208,desktop,5,1,0,3.23
2026-02-09,209,desktop,7,3,1,2.36
2026-02-09,211,mobile,15,1,3,15.2
2026-02-09,218,mobile,16,0,6,14.25
2026-02-09,220,mobile,16,1,1,14.71
2026-02-09,221,mobile,16,3,3,10.69
2026-02-09,222,desktop,11,1,1,2.8
2026-02-09,225,mobile,15,5,15,10.57
2026-02-09,228,mobile,31,1,5,10.66
2026-02-09,230,mobile,10,2,9,13.24
2026-02-09,231,mobile,11,2,4,12.62
2026-02-09,233,mobile,12,3,3,14.64
2026-02-09,235,mobile,19,5,2,11.71
2026-02-09,238,mobile,19,2,5,12.37
2026-02-09,239,desktop,6,0,1,2.34
2026-02-09,240,mobile,19,2,4,14.59
2026-02-09,242,mobile,10,8,1,10.17
2026-02-09,244,desktop,6,1,1,3.08
2026-02-09,245,mobile,19,5,6,10.09
2026-02-09,246,mobile,24,9,2,12.99
2026-02-09,251,mobile,20,3,2,12.1
2026-02-09,252,mobile,11,3,1,10.32
2026-02-09,254,desktop,3,1,2,3.05
2026-02-09,255,mobile,16,0,11,11.88
2026-02-09,257,mobile,19,7,10,12.65
2026-02-09,258,mobile,18,3,5,11.2
2026-02-09,259,desktop,11,1,7,2.3
2026-02-09,260,mobile,14,9,3,11.92
2026-02-09,261,mobile,5,4,2,9.35
2026-02-09,262,desktop,17,1,0,3.46
2026-02-09,268,mobile,12,2,4,10.95
2026-02-09,269,mobile,16,4,4,14.19
2026-02-09,278,mobile,12,1,0,11.61
2026-02-09,280,mobile,28,3,2,8.94
2026-02-09,281,mobile,10,2,2,11.71
2026-02-09,283,desktop,4,1,5,2.18
2026-02-09,284,mobile,16,2,8,10.31
2026-02-09,286,mobile,30,1,7,10.93
2026-02-09,288,mobile,18,1,7,8.82
2026-02-09,290,desktop,3,2,5,3.16
2026-02-09,296,mobile,28,3,6,10.86
2026-02-09,298,mobile,12,7,11,8.53
2026-02-09,303,mobile,11,7,6,9.11
2026-02-09,304,mobile,21,4,4,14.37
2026-02-09,305,mobile,10,3,3,12.21
2026-02-09,307,mobile,18,0,6,11.42
2026-02-09,308,mobile,14,3,5,11.87
2026-02-09,310,mobile,52,1,8,8.59
2026-02-09,311,desktop,2,2,2,3.67
2026-02-09,312,desktop,6,0,2,3.12
2026-02-09,313,mobile,7,2,6,10.96
2026-02-09,314,mobile,18,3,5,9.9
2026-02-09,317,desktop,4,0,4,3.74
2026-02-09,318,desktop,7,3,0,2.08
2026-02-09,319,mobile,11,7,1,15.37
2026-02-09,320,mobile,17,3,9,11.68
2026-02-09,321,mobile,22,5,5,14.28
2026-02-09,323,mobile,8,4,9,14.27
2026-02-09,324,mobile,13,6,5,10.77
2026-02-09,326,mobile,8,2,6,15.12
2026-02-09,328,mobile,25,3,14,13.59
2026-02-09,329,mobile,19,1,3,11.96
2026-02-09,331,mobile,14,6,6,13.99
2026-02-09,333,desktop,7,1,4,4.05
2026-02-09,334,desktop,7,0,1,1.97
2026-02-09,336,mobile,28,2,4,9.74
2026-02-09,339,desktop,11,2,0,4.09
2026-02-09,343,mobile,21,1,4,9.98
2026-02-09,346,mobile,16,7,11,12.09
2026-02-09,347,desktop,4,7,0,3.4
2026-02-09,348,mobile,9,1,4,12.16
2026-02-09,349,mobile,14,2,5,10.68
2026-02-09,352,mobile,10,4,3,9.86
2026-02-09,353,desktop,4,1,1,2.6
2026-02-09,354,desktop,3,0,1,4.26
2026-02-09,355,mobile,16,4,7,13.5
2026-02-09,356,desktop,9,0,5,2.2
2026-02-09,358,mobile,18,1,14,8.78
2026-02-09,359,mobile,18,1,8,12.57
2026-02-09,366,mobile,6,2,2,10.11
2026-02-09,368,desktop,10,3,1,3.39
2026-02-09,370,desktop,6,1,1,3.17
2026-02-09,372,desktop,5,3,6,1.97
2026-02-09,373,mobile,32,14,7,11.15
2026-02-09,374,desktop,10,1,4,3.38
2026-02-09,375,mobile,20,2,5,11.54
2026-02-09,376,mobile,9,2,0,11.32
2026-02-09,378,mobile,14,1,5,11.09
2026-02-09,379,mobile,10,6,4,10.33
2026-02-09,380,desktop,21,3,0,4.05
2026-02-09,381,mobile,30,3,1,10.39
2026-02-09,383,mobile,20,2,11,14.94
2026-02-09,384,mobile,16,4,6,12.9
2026-02-09,386,mobile,18,5,6,12.37
2026-02-09,387,desktop,4,2,1,2.52
2026-02-09,388,mobile,18,2,1,11.37
2026-02-09,389,mobile,15,4,5,10.66
2026-02-09,390,mobile,14,4,3,10.44
2026-02-09,391,mobile,20,4,3,7.72
2026-02-09,393,mobile,16,1,4,11.39
2026-02-09,395,mobile,17,2,12,9.2
2026-02-09,399,mobile,20,5,2,165.43
2026-02-09,404,mobile,24,1,3,10.42
2026-02-09,405,mobile,12,4,6,11.8
2026-02-09,406,mobile,12,1,11,14.65
2026-02-09,409,desktop,4,0,0,3.2
2026-02-09,411,mobile,23,3,3,12.78
2026-02-09,413,mobile,13,2,1,17.96
2026-02-09,416,mobile,16,7,3,16.94
2026-02-09,417,mobile,30,3,7,8.84
2026-02-09,418,mobile,17,3,6,10.72
2026-02-09,419,mobile,17,3,4,13.84
2026-02-09,420,mobile,10,3,5,12.15
2026-02-09,421,mobile,12,4,10,12.25
2026-02-09,422,desktop,4,3,2,3.13
2026-02-09,423,mobile,14,10,5,13.32
2026-02-09,424,desktop,3,0,1,2.07
2026-02-09,431,mobile,13,3,6,134.92
2026-02-09,432,mobile,11,1,2,9.82
2026-02-09,435,mobile,31,4,0,11.79
2026-02-09,436,desktop,11,0,0,2.58
2026-02-09,437,mobile,24,5,4,9.49
2026-02-09,442,mobile,15,4,7,10.87
2026-02-09,445,mobile,23,0,2,12.13
2026-02-09,446,mobile,13,1,7,8.63
2026-02-09,447,mobile,17,5,10,13.04
2026-02-09,448,mobile,28,1,4,13.48
2026-02-09,449,desktop,12,1,2,2.31
2026-02-09,452,mobile,12,2,7,8.65
2026-02-09,453,mobile,20,5,3,10.83
2026-02-09,456,desktop,3,0,1,3.23
2026-02-09,459,desktop,5,2,1,28.2
2026-02-09,460,desktop,2,0,6,1.63
2026-02-09,462,mobile,22,7,5,14.33
2026-02-09,463,mobile,16,5,2,14.23
2026-02-09,467,mobile,14,3,2,15.78
2026-02-09,469,mobile,21,9,1,11.51
2026-02-09,471,mobile,14,8,3,11.54
2026-02-09,472,desktop,11,1,0,2.88
2026-02-09,476,desktop,3,3,0,2.53
2026-02-09,477,mobile,13,4,3,10.3
2026-02-09,481,mobile,20,6,2,11.77
2026-02-09,482,mobile,15,7,11,10.87
2026-02-09,486,desktop,3,0,1,3.45
2026-02-09,489,mobile,16,1,6,13.1
2026-02-09,490,mobile,16,4,3,11.36
2026-02-09,491,mobile,13,0,7,11.98
2026-02-09,493,desktop,4,0,3,2.61
2026-02-09,494,mobile,14,3,5,12.97
2026-02-09,495,mobile,11,6,10,10.26
2026-02-09,500,mobile,11,3,2,15.52
2026-02-09,501,mobile,8,2,5,243.48
2026-02-09,503,mobile,18,1,6,12.4
2026-02-09,504,mobile,18,4,11,13.3
2026-02-09,505,desktop,6,1,2,1.93
2026-02-09,508,mobile,12,7,1,9.74
2026-02-09,510,mobile,26,3,6,8.6
2026-02-09,512,mobile,8,3,3,9.8
2026-02-09,514,desktop,2,1,3,3.23
2026-02-09,517,mobile,14,5,3,11.26
2026-02-09,518,mobile,18,3,6,13.06
2026-02-09,519,desktop,1,0,2,2.3
2026-02-09,521,mobile,13,5,6,12.21
2026-02-09,523,mobile,16,6,8,11.54
2026-02-09,524,mobile,5,2,4,14.1
2026-02-09,525,mobile,11,3,6,10.49
2026-02-09,526,mobile,15,3,2,12.27
2026-02-09,527,mobile,12,3,6,8.78
2026-02-09,529,mobile,13,1,4,12.51
2026-02-09,531,mobile,15,4,3,13.11
2026-02-09,534,mobile,20,1,4,11.03
2026-02-09,535,mobile,20,0,9,11.49
2026-02-09,536,mobile,13,3,6,10.59
2026-02-09,537,mobile,22,2,4,10.95
2026-02-09,539,desktop,5,2,3,3.38
2026-02-09,541,mobile,14,1,3,11.08
2026-02-09,542,mobile,17,4,7,10.22
2026-02-09,544,mobile,16,6,19,10.94
2026-02-09,546,desktop,2,0,2,3.25
2026-02-09,547,mobile,15,0,4,11.32
2026-02-09,548,mobile,14,2,5,10.18
2026-02-09,549,mobile,14,3,4,10.59
2026-02-09,554,mobile,16,1,4,12.87
2026-02-09,559,mobile,19,5,6,14.13
2026-02-09,561,mobile,14,7,3,11.6
2026-02-09,562,desktop,6,0,1,2.86
2026-02-09,564,mobile,17,4,8,12.01
2026-02-09,567,mobile,20,7,3,12.84
2026-02-09,569,mobile,12,3,4,11.68
2026-02-09,570,mobile,16,2,2,12.49
2026-02-09,572,mobile,21,4,4,14.04
2026-02-09,573,mobile,6,2,3,9.37
2026-02-09,574,mobile,25,5,5,13.71
2026-02-09,576,desktop,4,3,1,1.7
2026-02-09,580,mobile,9,2,1,16.17
2026-02-09,581,mobile,16,4,10,14.26
2026-02-09,582,mobile,11,1,3,13.46
2026-02-09,583,mobile,22,1,8,263.77
2026-02-09,585,mobile,20,8,6,12.76
2026-02-09,587,desktop,12,0,0,2.74
2026-02-09,588,desktop,3,2,1,2.0
2026-02-09,589,desktop,6,0,1,3.61
2026-02-09,591,mobile,16,5,13,17.25
2026-02-09,592,desktop,5,0,0,1.71
2026-02-09,593,mobile,22,9,6,11.45
2026-02-09,595,mobile,17,2,6,10.86
2026-02-09,596,mobile,7,5,13,11.46
2026-02-09,598,desktop,6,1,1,2.53
2026-02-09,600,desktop,3,2,1,2.05
2026-02-09,602,desktop,2,1,2,5.1
2026-02-09,603,desktop,7,0,1,5.13
2026-02-09,604,desktop,8,0,1,1.72
2026-02-09,607,mobile,13,3,2,11.23
2026-02-09,609,mobile,16,1,6,8.45
2026-02-09,611,mobile,15,1,1,15.02
2026-02-09,613,desktop,9,1,3,64.95
2026-02-09,615,mobile,12,4,4,13.77
2026-02-09,616,desktop,4,1,5,6.27
2026-02-09,619,mobile,16,7,14,12.26
2026-02-09,620,desktop,1,1,1,2.15
2026-02-09,624,mobile,38,4,4,11.62
2026-02-09,627,mobile,53,6,4,11.42
2026-02-09,629,mobile,13,4,6,15.03
2026-02-09,631,mobile,21,0,3,9.78
2026-02-09,634,desktop,2,0,1,2.98
2026-02-09,639,mobile,12,8,4,17.14
2026-02-09,640,desktop,1,1,3,3.36
2026-02-09,641,mobile,16,4,1,10.75
2026-02-09,644,desktop,33,2,5,3.79
2026-02-09,645,mobile,13,4,3,11.41
2026-02-09,648,mobile,9,2,3,11.6
2026-02-09,650,desktop,3,4,1,2.72
2026-02-09,653,mobile,18,11,5,13.37
2026-02-09,656,mobile,20,2,6,12.88
2026-02-09,657,mobile,21,8,3,11.09
2026-02-09,658,mobile,15,0,4,11.56
2026-02-09,660,mobile,10,4,1,312.21
2026-02-09,663,mobile,16,2,5,11.61
2026-02-09,664,desktop,2,2,6,1.98
2026-02-09,665,desktop,17,3,4,2.69
2026-02-09,668,desktop,13,0,1,1.56
2026-02-09,674,mobile,31,1,9,13.55
2026-02-09,675,mobile,20,6,3,10.27
2026-02-09,677,mobile,11,0,8,9.09
2026-02-09,678,mobile,19,10,9,13.11
2026-02-09,680,mobile,10,2,5,9.47
2026-02-09,681,mobile,12,2,7,9.79
2026-02-09,683,mobile,11,5,6,11.65
2026-02-09,684,mobile,9,5,7,12.99
2026-02-09,685,mobile,66,4,1,12.18
2026-02-09,687,mobile,15,3,10,10.6
2026-02-09,688,mobile,14,3,4,11.21
2026-02-09,692,mobile,13,3,3,12.23
2026-02-09,693,mobile,16,7,2,12.46
2026-02-09,694,desktop,3,2,3,3.22
2026-02-09,696,mobile,8,5,0,304.89
2026-02-09,697,mobile,8,2,4,11.86
2026-02-09,698,desktop,3,2,2,2.3
2026-02-09,699,mobile,20,6,5,15.27
2026-02-09,700,mobile,9,4,7,173.04
2026-02-09,704,desktop,2,0,4,2.85
2026-02-09,705,mobile,19,2,13,13.89
2026-02-09,706,mobile,10,4,6,10.06
2026-02-09,707,mobile,21,9,1,10.67
2026-02-09,710,mobile,12,1,6,13.52
2026-02-09,713,mobile,38,3,2,9.67
2026-02-09,716,mobile,13,5,6,13.54
2026-02-09,717,mobile,25,5,3,14.49
2026-02-09,718,desktop,8,0,5,3.74
2026-02-09,720,mobile,25,1,3,12.4
2026-02-09,721,desktop,1,0,1,2.81
2026-02-09,723,mobile,7,5,7,11.37
2026-02-09,724,mobile,12,2,4,10.61
2026-02-09,726,desktop,3,0,3,4.18
2026-02-09,727,mobile,11,5,5,9.31
2026-02-09,728,mobile,11,10,3,14.38
2026-02-09,729,desktop,8,0,1,2.98
2026-02-09,731,mobile,8,2,4,11.11
2026-02-09,732,mobile,17,1,3,11.1
2026-02-09,733,mobile,18,7,4,9.97
2026-02-09,734,mobile,7,3,10,14.47
2026-02-09,735,mobile,18,12,5,11.17
2026-02-09,736,mobile,13,3,4,11.15
2026-02-09,738,mobile,29,8,6,8.81
2026-02-09,740,mobile,10,4,17,15.16
2026-02-09,741,mobile,9,0,2,15.43
2026-02-09,742,mobile,24,5,5,13.08
2026-02-09,743,mobile,15,3,8,12.02
2026-02-09,747,mobile,10,3,2,13.9
2026-02-09,748,mobile,12,6,5,13.56
2026-02-09,750,desktop,5,0,0,2.0
2026-02-09,751,mobile,15,4,8,12.07
2026-02-09,752,mobile,14,2,4,12.65
2026-02-09,753,mobile,19,1,2,12.16
2026-02-09,754,desktop,3,4,2,2.3
2026-02-09,755,mobile,11,4,6,14.66
2026-02-09,756,mobile,21,7,4,14.08
2026-02-09,762,mobile,16,1,8,12.39
2026-02-09,764,desktop,7,2,2,2.81
2026-02-09,767,mobile,14,3,7,185.64
2026-02-09,771,mobile,17,4,5,13.0
2026-02-09,773,mobile,21,5,2,8.99
2026-02-09,774,mobile,13,1,11,11.68
2026-02-09,775,desktop,2,0,0,3.11
2026-02-09,776,mobile,19,2,2,16.19
2026-02-09,777,mobile,11,4,4,11.13
2026-02-09,778,mobile,14,0,8,10.32
2026-02-09,779,mobile,19,5,7,10.57
2026-02-09,781,mobile,18,1,5,13.04
2026-02-09,782,mobile,20,2,7,11.32
